row_id,order_id,order_date,customer_id,address_id,item_id,item_quantity
row_399,ord_144,2024-11-25 13:30,cust_052,add_186,item_003,1
row_400,ord_145,2024-03-26 18:25,cust_037,add_181,item_009,1
row_401,ord_146,2024-02-02 18:48,cust_004,add_112,item_001,1
row_402,ord_146,2024-02-02 18:48,cust_004,add_112,item_009,1
row_403,ord_146,2024-02-02 18:48,cust_004,add_112,item_008,1
row_404,ord_146,2024-02-02 18:48,cust_004,add_112,item_002,1
row_405,ord_146,2024-02-02 18:48,cust_004,add_112,item_005,1
row_406,ord_146,2024-02-02 18:48,cust_004,add_112,item_006,1
row_407,ord_147,2024-07-14 14:37,cust_086,add_059,item_001,2
row_408,ord_147,2024-07-14 14:37,cust_086,add_059,item_009,2
row_409,ord_147,2024-07-14 14:37,cust_086,add_059,item_003,3
row_410,ord_148,2024-03-06 04:09,cust_052,add_030,item_005,1
row_411,ord_148,2024-03-06 04:09,cust_052,add_030,item_009,1
row_412,ord_149,2024-03-30 19:56,cust_078,add_097,item_001,1
row_413,ord_149,2024-03-30 19:56,cust_078,add_097,item_002,1
row_414,ord_150,2024-09-07 21:30,cust_086,add_171,item_009,1
row_415,ord_150,2024-09-07 21:30,cust_086,add_171,item_007,1
row_416,ord_151,2024-04-07 06:19,cust_089,add_107,item_006,1
row_417,ord_151,2024-04-07 06:19,cust_089,add_107,item_009,1
row_418,ord_152,2024-10-13 08:15,cust_035,add_129,item_005,1
row_419,ord_152,2024-10-13 08:15,cust_035,add_129,item_006,1
row_420,ord_152,2024-10-13 08:15,cust_035,add_129,item_008,1
row_421,ord_152,2024-10-13 08:15,cust_035,add_129,item_007,1
row_422,ord_153,2024-02-12 02:38,cust_036,add_043,item_006,1
row_423,ord_153,2024-02-12 02:38,cust_036,add_043,item_005,1
row_424,ord_153,2024-02-12 02:38,cust_036,add_043,item_004,1
row_425,ord_153,2024-02-12 02:38,cust_036,add_043,item_009,1
row_426,ord_154,2024-07-20 04:55,cust_014,add_044,item_009,2
row_427,ord_154,2024-07-20 04:55,cust_014,add_044,item_005,2
row_428,ord_154,2024-07-20 04:55,cust_014,add_044,item_004,1
row_429,ord_154,2024-07-20 04:55,cust_014,add_044,item_002,1
row_430,ord_155,2024-01-02 15:27,cust_075,add_006,item_009,2
row_431,ord_155,2024-01-02 15:27,cust_075,add_006,item_003,1
row_432,ord_155,2024-01-02 15:27,cust_075,add_006,item_005,1
row_433,ord_155,2024-01-02 15:27,cust_075,add_006,item_007,1
row_434,ord_156,2024-09-01 03:47,cust_051,add_080,item_006,1
row_435,ord_157,2024-01-24 18:01,cust_040,add_150,item_005,1
row_436,ord_157,2024-01-24 18:01,cust_040,add_150,item_002,1
row_437,ord_158,2024-02-14 01:48,cust_067,add_144,item_007,1
row_438,ord_158,2024-02-14 01:48,cust_067,add_144,item_006,1
row_439,ord_159,2024-03-24 01:53,cust_073,add_064,item_004,1
row_440,ord_160,2024-09-25 22:49,cust_020,add_197,item_005,2
row_441,ord_160,2024-09-25 22:49,cust_020,add_197,item_001,1
row_442,ord_160,2024-09-25 22:49,cust_020,add_197,item_004,2
row_443,ord_160,2024-09-25 22:49,cust_020,add_197,item_003,1
row_444,ord_160,2024-09-25 22:49,cust_020,add_197,item_006,1
row_445,ord_161,2024-02-02 23:19,cust_097,add_074,item_006,1
row_446,ord_161,2024-02-02 23:19,cust_097,add_074,item_004,1
row_447,ord_161,2024-02-02 23:19,cust_097,add_074,item_001,1
row_448,ord_162,2024-07-09 08:02,cust_088,add_016,item_004,2
row_449,ord_162,2024-07-09 08:02,cust_088,add_016,item_003,1
row_450,ord_162,2024-07-09 08:02,cust_088,add_016,item_008,1
row_451,ord_162,2024-07-09 08:02,cust_088,add_016,item_006,2
row_452,ord_163,2024-04-04 04:04,cust_053,add_155,item_004,1
row_453,ord_163,2024-04-04 04:04,cust_053,add_155,item_005,1
row_454,ord_163,2024-04-04 04:04,cust_053,add_155,item_008,1
row_455,ord_164,2024-11-21 01:42,cust_078,add_175,item_009,1
row_456,ord_165,2024-11-07 16:00,cust_013,add_098,item_003,2
row_457,ord_165,2024-11-07 16:00,cust_013,add_098,item_008,1
row_458,ord_166,2024-06-09 07:33,cust_068,add_022,item_005,1
row_459,ord_166,2024-06-09 07:33,cust_068,add_022,item_001,2
row_460,ord_166,2024-06-09 07:33,cust_068,add_022,item_009,1
row_461,ord_166,2024-06-09 07:33,cust_068,add_022,item_006,1
row_462,ord_166,2024-06-09 07:33,cust_068,add_022,item_004,1
row_463,ord_167,2024-07-16 07:09,cust_072,add_062,item_002,1
row_464,ord_167,2024-07-16 07:09,cust_072,add_062,item_006,4
row_465,ord_167,2024-07-16 07:09,cust_072,add_062,item_004,1
row_466,ord_168,2024-04-23 20:18,cust_075,add_026,item_003,1
row_467,ord_168,2024-04-23 20:18,cust_075,add_026,item_002,1
row_468,ord_168,2024-04-23 20:18,cust_075,add_026,item_008,1
row_469,ord_168,2024-04-23 20:18,cust_075,add_026,item_005,3
row_470,ord_168,2024-04-23 20:18,cust_075,add_026,item_007,1
row_471,ord_169,2024-06-01 08:20,cust_066,add_058,item_004,2
row_472,ord_169,2024-06-01 08:20,cust_066,add_058,item_006,2
row_473,ord_169,2024-06-01 08:20,cust_066,add_058,item_003,1
row_474,ord_169,2024-06-01 08:20,cust_066,add_058,item_009,1
row_475,ord_169,2024-06-01 08:20,cust_066,add_058,item_005,1
row_476,ord_170,2024-10-16 01:09,cust_050,add_108,item_001,1
row_477,ord_171,2024-04-26 09:31,cust_003,add_190,item_008,1
row_478,ord_171,2024-04-26 09:31,cust_003,add_190,item_009,1
row_479,ord_171,2024-04-26 09:31,cust_003,add_190,item_007,1
row_480,ord_172,2024-03-25 16:43,cust_098,add_054,item_001,2
row_481,ord_172,2024-03-25 16:43,cust_098,add_054,item_003,1
row_482,ord_173,2024-05-15 16:41,cust_031,add_138,item_006,1
row_483,ord_173,2024-05-15 16:41,cust_031,add_138,item_008,1
row_484,ord_173,2024-05-15 16:41,cust_031,add_138,item_003,1
row_485,ord_174,2024-03-21 04:38,cust_077,add_034,item_008,1
row_486,ord_174,2024-03-21 04:38,cust_077,add_034,item_004,1
row_487,ord_174,2024-03-21 04:38,cust_077,add_034,item_006,1
row_488,ord_174,2024-03-21 04:38,cust_077,add_034,item_005,1
row_489,ord_174,2024-03-21 04:38,cust_077,add_034,item_009,1
row_490,ord_174,2024-03-21 04:38,cust_077,add_034,item_003,1
row_491,ord_175,2024-03-04 11:44,cust_005,add_022,item_001,1
row_492,ord_175,2024-03-04 11:44,cust_005,add_022,item_009,1
row_493,ord_176,2024-09-24 01:10,cust_099,add_019,item_007,2
row_494,ord_176,2024-09-24 01:10,cust_099,add_019,item_001,1
row_495,ord_176,2024-09-24 01:10,cust_099,add_019,item_009,2
row_496,ord_177,2024-03-17 11:20,cust_045,add_103,item_005,1
row_497,ord_177,2024-03-17 11:20,cust_045,add_103,item_001,1
row_498,ord_178,2024-08-31 02:02,cust_031,add_040,item_006,1
row_499,ord_178,2024-08-31 02:02,cust_031,add_040,item_005,1
row_500,ord_178,2024-08-31 02:02,cust_031,add_040,item_001,1
row_501,ord_179,2024-03-21 12:37,cust_013,add_065,item_004,1
row_502,ord_179,2024-03-21 12:37,cust_013,add_065,item_006,2
row_503,ord_179,2024-03-21 12:37,cust_013,add_065,item_003,1
row_504,ord_179,2024-03-21 12:37,cust_013,add_065,item_002,1
row_505,ord_179,2024-03-21 12:37,cust_013,add_065,item_007,2
row_506,ord_180,2024-08-20 01:09,cust_030,add_113,item_005,1
row_507,ord_180,2024-08-20 01:09,cust_030,add_113,item_004,1
row_508,ord_180,2024-08-20 01:09,cust_030,add_113,item_008,1
row_509,ord_181,2024-07-08 18:41,cust_067,add_036,item_004,1
row_510,ord_182,2024-07-31 06:46,cust_079,add_001,item_007,2
row_511,ord_182,2024-07-31 06:46,cust_079,add_001,item_008,1
row_512,ord_182,2024-07-31 06:46,cust_079,add_001,item_004,2
row_513,ord_182,2024-07-31 06:46,cust_079,add_001,item_009,1
row_514,ord_182,2024-07-31 06:46,cust_079,add_001,item_006,1
row_515,ord_183,2024-01-21 02:19,cust_063,add_059,item_007,1
row_516,ord_183,2024-01-21 02:19,cust_063,add_059,item_009,1
row_517,ord_183,2024-01-21 02:19,cust_063,add_059,item_004,1
row_518,ord_184,2024-04-14 05:20,cust_042,add_176,item_004,1
row_519,ord_185,2024-10-11 13:14,cust_038,add_008,item_001,1
row_520,ord_185,2024-10-11 13:14,cust_038,add_008,item_002,1
row_521,ord_185,2024-10-11 13:14,cust_038,add_008,item_005,1
row_522,ord_186,2024-12-11 22:17,cust_092,add_164,item_003,1
row_523,ord_186,2024-12-11 22:17,cust_092,add_164,item_005,1
row_524,ord_187,2024-12-20 18:43,cust_044,add_120,item_008,2
row_525,ord_187,2024-12-20 18:43,cust_044,add_120,item_004,2
row_526,ord_187,2024-12-20 18:43,cust_044,add_120,item_002,1
row_527,ord_187,2024-12-20 18:43,cust_044,add_120,item_003,1
row_528,ord_188,2024-07-20 00:54,cust_016,add_183,item_002,1
row_529,ord_188,2024-07-20 00:54,cust_016,add_183,item_003,2
row_530,ord_189,2024-11-29 17:20,cust_001,add_102,item_006,1
row_531,ord_190,2024-02-02 16:23,cust_036,add_004,item_007,1
row_532,ord_191,2024-11-02 10:33,cust_043,add_149,item_003,2
row_533,ord_191,2024-11-02 10:33,cust_043,add_149,item_001,2
row_534,ord_191,2024-11-02 10:33,cust_043,add_149,item_007,1
row_535,ord_191,2024-11-02 10:33,cust_043,add_149,item_005,1
row_536,ord_192,2024-04-16 20:14,cust_042,add_138,item_006,1
row_537,ord_193,2024-01-15 15:06,cust_023,add_149,item_007,1
row_538,ord_193,2024-01-15 15:06,cust_023,add_149,item_002,1
row_539,ord_194,2024-04-25 05:42,cust_096,add_015,item_001,1
row_540,ord_194,2024-04-25 05:42,cust_096,add_015,item_004,1
row_541,ord_194,2024-04-25 05:42,cust_096,add_015,item_009,1
row_542,ord_194,2024-04-25 05:42,cust_096,add_015,item_006,1
row_543,ord_195,2024-03-25 02:56,cust_018,add_177,item_003,3
row_544,ord_195,2024-03-25 02:56,cust_018,add_177,item_007,1
row_545,ord_195,2024-03-25 02:56,cust_018,add_177,item_002,1
row_546,ord_195,2024-03-25 02:56,cust_018,add_177,item_005,1
row_547,ord_196,2024-07-28 06:38,cust_050,add_084,item_009,3
row_548,ord_196,2024-07-28 06:38,cust_050,add_084,item_006,1
row_549,ord_196,2024-07-28 06:38,cust_050,add_084,item_004,1
row_550,ord_196,2024-07-28 06:38,cust_050,add_084,item_005,1
row_551,ord_197,2024-04-21 03:49,cust_003,add_026,item_008,1
row_552,ord_197,2024-04-21 03:49,cust_003,add_026,item_007,1
row_553,ord_197,2024-04-21 03:49,cust_003,add_026,item_004,1
row_554,ord_197,2024-04-21 03:49,cust_003,add_026,item_006,1
row_555,ord_198,2024-11-12 11:19,cust_044,add_029,item_005,1
row_556,ord_199,2024-02-14 17:36,cust_091,add_085,item_004,1
row_557,ord_200,2024-01-23 10:07,cust_093,add_063,item_005,1
row_558,ord_201,2024-05-29 07:08,cust_057,add_063,item_008,3
row_559,ord_201,2024-05-29 07:08,cust_057,add_063,item_003,1
row_560,ord_201,2024-05-29 07:08,cust_057,add_063,item_009,2
row_561,ord_201,2024-05-29 07:08,cust_057,add_063,item_006,1
row_562,ord_202,2024-01-18 18:42,cust_039,add_050,item_001,2
row_563,ord_202,2024-01-18 18:42,cust_039,add_050,item_009,2
row_564,ord_202,2024-01-18 18:42,cust_039,add_050,item_004,2
row_565,ord_202,2024-01-18 18:42,cust_039,add_050,item_003,1
row_566,ord_203,2024-12-10 09:04,cust_048,add_125,item_006,1
row_567,ord_204,2024-10-22 01:40,cust_006,add_021,item_002,1
row_568,ord_205,2024-12-08 02:40,cust_042,add_153,item_002,1
row_569,ord_205,2024-12-08 02:40,cust_042,add_153,item_009,1
row_570,ord_205,2024-12-08 02:40,cust_042,add_153,item_005,1
row_571,ord_206,2024-05-31 12:33,cust_085,add_051,item_007,1
row_572,ord_207,2024-01-15 12:29,cust_095,add_154,item_002,2
row_573,ord_207,2024-01-15 12:29,cust_095,add_154,item_003,1
row_574,ord_207,2024-01-15 12:29,cust_095,add_154,item_007,1
row_575,ord_207,2024-01-15 12:29,cust_095,add_154,item_006,3
row_576,ord_208,2024-04-25 12:58,cust_044,add_016,item_001,1
row_577,ord_208,2024-04-25 12:58,cust_044,add_016,item_002,1
row_578,ord_208,2024-04-25 12:58,cust_044,add_016,item_005,2
row_579,ord_208,2024-04-25 12:58,cust_044,add_016,item_009,2
row_580,ord_209,2024-02-19 00:36,cust_009,add_054,item_001,2
row_581,ord_209,2024-02-19 00:36,cust_009,add_054,item_008,2
row_582,ord_209,2024-02-19 00:36,cust_009,add_054,item_009,2
row_583,ord_210,2024-02-13 09:12,cust_059,add_024,item_001,1
row_584,ord_210,2024-02-13 09:12,cust_059,add_024,item_006,1
row_585,ord_210,2024-02-13 09:12,cust_059,add_024,item_008,1
row_586,ord_211,2024-08-10 15:34,cust_081,add_017,item_007,1
row_587,ord_212,2024-07-10 08:10,cust_018,add_173,item_005,1
row_588,ord_212,2024-07-10 08:10,cust_018,add_173,item_004,1
row_589,ord_213,2024-01-23 18:22,cust_073,add_044,item_003,1
row_590,ord_213,2024-01-23 18:22,cust_073,add_044,item_009,2
row_591,ord_213,2024-01-23 18:22,cust_073,add_044,item_002,1
row_592,ord_213,2024-01-23 18:22,cust_073,add_044,item_008,1
row_593,ord_213,2024-01-23 18:22,cust_073,add_044,item_006,1
row_594,ord_214,2024-02-23 05:48,cust_019,add_047,item_006,1
row_595,ord_214,2024-02-23 05:48,cust_019,add_047,item_009,2
row_596,ord_214,2024-02-23 05:48,cust_019,add_047,item_002,1
row_597,ord_214,2024-02-23 05:48,cust_019,add_047,item_007,1
row_598,ord_214,2024-02-23 05:48,cust_019,add_047,item_004,1
row_599,ord_215,2024-11-12 16:32,cust_071,add_174,item_002,2
row_600,ord_215,2024-11-12 16:32,cust_071,add_174,item_004,1
row_601,ord_215,2024-11-12 16:32,cust_071,add_174,item_005,1
row_602,ord_215,2024-11-12 16:32,cust_071,add_174,item_008,1
row_603,ord_216,2024-05-29 11:01,cust_003,add_163,item_009,1
row_604,ord_216,2024-05-29 11:01,cust_003,add_163,item_005,2
row_605,ord_216,2024-05-29 11:01,cust_003,add_163,item_008,1
row_606,ord_217,2024-08-16 23:46,cust_086,add_034,item_003,1
row_607,ord_217,2024-08-16 23:46,cust_086,add_034,item_004,2
row_608,ord_217,2024-08-16 23:46,cust_086,add_034,item_006,1
row_609,ord_218,2024-01-11 15:56,cust_047,add_101,item_001,1
row_610,ord_219,2024-07-31 21:41,cust_079,add_092,item_006,1
row_611,ord_219,2024-07-31 21:41,cust_079,add_092,item_001,1
row_612,ord_219,2024-07-31 21:41,cust_079,add_092,item_005,1
row_613,ord_220,2024-04-22 20:27,cust_010,add_011,item_006,1
row_614,ord_221,2024-01-16 10:35,cust_098,add_160,item_001,1
row_615,ord_221,2024-01-16 10:35,cust_098,add_160,item_008,1
row_616,ord_221,2024-01-16 10:35,cust_098,add_160,item_004,1
row_617,ord_222,2024-07-22 03:34,cust_004,add_047,item_009,1
row_618,ord_222,2024-07-22 03:34,cust_004,add_047,item_003,1
row_619,ord_222,2024-07-22 03:34,cust_004,add_047,item_001,1
row_620,ord_223,2024-08-05 20:19,cust_084,add_027,item_002,1
row_621,ord_223,2024-08-05 20:19,cust_084,add_027,item_009,1
row_622,ord_223,2024-08-05 20:19,cust_084,add_027,item_007,2
row_623,ord_223,2024-08-05 20:19,cust_084,add_027,item_003,1
row_624,ord_223,2024-08-05 20:19,cust_084,add_027,item_006,2
row_625,ord_224,2024-11-16 12:39,cust_083,add_121,item_002,3
row_626,ord_224,2024-11-16 12:39,cust_083,add_121,item_006,1
row_627,ord_224,2024-11-16 12:39,cust_083,add_121,item_003,1
row_628,ord_224,2024-11-16 12:39,cust_083,add_121,item_001,2
row_629,ord_225,2024-03-06 17:45,cust_060,add_099,item_009,2
row_630,ord_225,2024-03-06 17:45,cust_060,add_099,item_003,1
row_631,ord_225,2024-03-06 17:45,cust_060,add_099,item_007,3
row_632,ord_225,2024-03-06 17:45,cust_060,add_099,item_008,1
row_633,ord_226,2024-10-03 08:12,cust_030,add_072,item_005,1
row_634,ord_227,2024-05-16 13:33,cust_013,add_019,item_008,4
row_635,ord_227,2024-05-16 13:33,cust_013,add_019,item_002,1
row_636,ord_227,2024-05-16 13:33,cust_013,add_019,item_007,1
row_637,ord_227,2024-05-16 13:33,cust_013,add_019,item_004,1
row_638,ord_228,2024-10-15 03:31,cust_015,add_196,item_001,2
row_639,ord_228,2024-10-15 03:31,cust_015,add_196,item_007,2
row_640,ord_228,2024-10-15 03:31,cust_015,add_196,item_008,1
row_641,ord_228,2024-10-15 03:31,cust_015,add_196,item_005,1
row_642,ord_228,2024-10-15 03:31,cust_015,add_196,item_003,1
row_643,ord_229,2024-03-07 12:19,cust_094,add_065,item_004,1
row_644,ord_229,2024-03-07 12:19,cust_094,add_065,item_005,2
row_645,ord_229,2024-03-07 12:19,cust_094,add_065,item_001,1
row_646,ord_229,2024-03-07 12:19,cust_094,add_065,item_008,1
row_647,ord_229,2024-03-07 12:19,cust_094,add_065,item_006,1
row_648,ord_230,2024-02-13 05:27,cust_019,add_144,item_007,1
row_649,ord_230,2024-02-13 05:27,cust_019,add_144,item_001,1
row_650,ord_231,2024-01-30 06:19,cust_028,add_021,item_004,2
row_651,ord_231,2024-01-30 06:19,cust_028,add_021,item_006,1
row_652,ord_231,2024-01-30 06:19,cust_028,add_021,item_002,1
row_653,ord_231,2024-01-30 06:19,cust_028,add_021,item_007,2
row_654,ord_231,2024-01-30 06:19,cust_028,add_021,item_008,1
row_655,ord_232,2024-11-24 07:24,cust_059,add_098,item_001,2
row_656,ord_232,2024-11-24 07:24,cust_059,add_098,item_003,1
row_657,ord_233,2024-08-27 21:02,cust_023,add_158,item_009,1
row_658,ord_233,2024-08-27 21:02,cust_023,add_158,item_001,2
row_659,ord_233,2024-08-27 21:02,cust_023,add_158,item_008,1
row_660,ord_233,2024-08-27 21:02,cust_023,add_158,item_004,1
row_661,ord_234,2024-08-04 00:27,cust_050,add_169,item_008,2
row_662,ord_234,2024-08-04 00:27,cust_050,add_169,item_009,1
row_663,ord_234,2024-08-04 00:27,cust_050,add_169,item_005,1
row_664,ord_234,2024-08-04 00:27,cust_050,add_169,item_004,1
row_665,ord_234,2024-08-04 00:27,cust_050,add_169,item_006,2
row_666,ord_235,2024-08-22 23:22,cust_021,add_010,item_005,1
row_667,ord_235,2024-08-22 23:22,cust_021,add_010,item_003,1
row_668,ord_235,2024-08-22 23:22,cust_021,add_010,item_002,1
row_669,ord_236,2024-10-25 03:43,cust_047,add_097,item_009,1
row_670,ord_236,2024-10-25 03:43,cust_047,add_097,item_004,1
row_671,ord_237,2024-10-16 03:06,cust_077,add_134,item_004,1
row_672,ord_237,2024-10-16 03:06,cust_077,add_134,item_007,1
row_673,ord_237,2024-10-16 03:06,cust_077,add_134,item_003,1
row_674,ord_238,2024-03-04 09:00,cust_049,add_048,item_007,1
row_675,ord_238,2024-03-04 09:00,cust_049,add_048,item_001,1
row_676,ord_238,2024-03-04 09:00,cust_049,add_048,item_009,1
row_677,ord_239,2024-09-08 16:48,cust_032,add_047,item_008,1
row_678,ord_239,2024-09-08 16:48,cust_032,add_047,item_006,1
row_679,ord_240,2024-02-19 14:26,cust_032,add_181,item_003,1
row_680,ord_240,2024-02-19 14:26,cust_032,add_181,item_002,1
row_681,ord_241,2024-11-13 10:55,cust_089,add_036,item_005,1
row_682,ord_241,2024-11-13 10:55,cust_089,add_036,item_002,1
row_683,ord_241,2024-11-13 10:55,cust_089,add_036,item_007,1
row_684,ord_242,2024-07-01 15:07,cust_069,add_129,item_009,3
row_685,ord_242,2024-07-01 15:07,cust_069,add_129,item_006,1
row_686,ord_242,2024-07-01 15:07,cust_069,add_129,item_005,1
row_687,ord_242,2024-07-01 15:07,cust_069,add_129,item_001,1
row_688,ord_242,2024-07-01 15:07,cust_069,add_129,item_002,1
row_689,ord_243,2024-12-19 01:20,cust_097,add_178,item_001,1
row_690,ord_243,2024-12-19 01:20,cust_097,add_178,item_006,1
row_691,ord_244,2024-07-31 21:49,cust_055,add_170,item_005,1
row_692,ord_244,2024-07-31 21:49,cust_055,add_170,item_002,1
row_693,ord_244,2024-07-31 21:49,cust_055,add_170,item_003,1
row_694,ord_244,2024-07-31 21:49,cust_055,add_170,item_004,1
row_695,ord_245,2024-09-26 06:59,cust_091,add_009,item_009,1
row_696,ord_245,2024-09-26 06:59,cust_091,add_009,item_008,1
row_697,ord_246,2024-04-05 13:48,cust_072,add_186,item_004,2
row_698,ord_246,2024-04-05 13:48,cust_072,add_186,item_005,1
row_699,ord_246,2024-04-05 13:48,cust_072,add_186,item_002,2
row_700,ord_246,2024-04-05 13:48,cust_072,add_186,item_003,1
row_701,ord_247,2024-03-29 23:43,cust_006,add_092,item_008,1
row_702,ord_247,2024-03-29 23:43,cust_006,add_092,item_009,1
row_703,ord_247,2024-03-29 23:43,cust_006,add_092,item_001,1
row_704,ord_247,2024-03-29 23:43,cust_006,add_092,item_006,1
row_705,ord_247,2024-03-29 23:43,cust_006,add_092,item_007,1
row_706,ord_247,2024-03-29 23:43,cust_006,add_092,item_005,1
row_707,ord_248,2024-09-26 15:41,cust_073,add_151,item_005,1
row_708,ord_248,2024-09-26 15:41,cust_073,add_151,item_002,1
row_709,ord_248,2024-09-26 15:41,cust_073,add_151,item_004,1
row_710,ord_249,2024-01-27 07:28,cust_018,add_182,item_007,1
row_711,ord_249,2024-01-27 07:28,cust_018,add_182,item_001,1
row_712,ord_249,2024-01-27 07:28,cust_018,add_182,item_004,1
row_713,ord_250,2024-01-13 15:51,cust_035,add_155,item_009,1
row_714,ord_250,2024-01-13 15:51,cust_035,add_155,item_006,1
row_715,ord_251,2024-07-27 14:26,cust_090,add_021,item_003,1
row_716,ord_251,2024-07-27 14:26,cust_090,add_021,item_005,2
row_717,ord_251,2024-07-27 14:26,cust_090,add_021,item_002,1
row_718,ord_251,2024-07-27 14:26,cust_090,add_021,item_007,1
row_719,ord_252,2024-02-07 20:00,cust_086,add_112,item_008,1
row_720,ord_252,2024-02-07 20:00,cust_086,add_112,item_003,1
row_721,ord_253,2024-05-28 10:21,cust_008,add_010,item_001,1
row_722,ord_253,2024-05-28 10:21,cust_008,add_010,item_006,1
row_723,ord_253,2024-05-28 10:21,cust_008,add_010,item_002,1
row_724,ord_253,2024-05-28 10:21,cust_008,add_010,item_005,2
row_725,ord_253,2024-05-28 10:21,cust_008,add_010,item_003,1
row_726,ord_254,2024-12-29 16:25,cust_080,add_024,item_007,2
row_727,ord_254,2024-12-29 16:25,cust_080,add_024,item_006,1
row_728,ord_254,2024-12-29 16:25,cust_080,add_024,item_005,1
row_729,ord_254,2024-12-29 16:25,cust_080,add_024,item_002,1
row_730,ord_255,2024-09-30 15:17,cust_046,add_076,item_004,1
row_731,ord_255,2024-09-30 15:17,cust_046,add_076,item_009,1
row_732,ord_255,2024-09-30 15:17,cust_046,add_076,item_001,2
row_733,ord_255,2024-09-30 15:17,cust_046,add_076,item_002,1
row_734,ord_256,2024-07-08 20:22,cust_020,add_096,item_005,1
row_735,ord_256,2024-07-08 20:22,cust_020,add_096,item_002,1
row_736,ord_256,2024-07-08 20:22,cust_020,add_096,item_001,1
row_737,ord_256,2024-07-08 20:22,cust_020,add_096,item_006,1
row_738,ord_257,2024-10-29 14:50,cust_037,add_199,item_002,2
row_739,ord_257,2024-10-29 14:50,cust_037,add_199,item_004,1
row_740,ord_257,2024-10-29 14:50,cust_037,add_199,item_005,2
row_741,ord_257,2024-10-29 14:50,cust_037,add_199,item_003,1
row_742,ord_258,2024-10-16 12:35,cust_026,add_139,item_001,2
row_743,ord_258,2024-10-16 12:35,cust_026,add_139,item_006,1
row_744,ord_258,2024-10-16 12:35,cust_026,add_139,item_005,1
row_745,ord_258,2024-10-16 12:35,cust_026,add_139,item_009,1
row_746,ord_259,2024-09-02 06:22,cust_096,add_101,item_008,2
row_747,ord_259,2024-09-02 06:22,cust_096,add_101,item_002,2
row_748,ord_259,2024-09-02 06:22,cust_096,add_101,item_005,1
row_749,ord_259,2024-09-02 06:22,cust_096,add_101,item_006,1
row_750,ord_260,2024-08-14 07:03,cust_098,add_091,item_007,1
row_751,ord_261,2024-12-26 20:06,cust_001,add_057,item_009,1
row_752,ord_261,2024-12-26 20:06,cust_001,add_057,item_002,1
row_753,ord_261,2024-12-26 20:06,cust_001,add_057,item_004,1
row_754,ord_261,2024-12-26 20:06,cust_001,add_057,item_007,1
row_755,ord_261,2024-12-26 20:06,cust_001,add_057,item_008,1
row_756,ord_262,2024-05-20 03:57,cust_089,add_138,item_008,1
row_757,ord_262,2024-05-20 03:57,cust_089,add_138,item_009,1
row_758,ord_263,2024-02-28 04:59,cust_017,add_058,item_004,1
row_759,ord_263,2024-02-28 04:59,cust_017,add_058,item_006,1
row_760,ord_264,2024-06-10 12:21,cust_037,add_153,item_005,1
row_761,ord_264,2024-06-10 12:21,cust_037,add_153,item_006,1
row_762,ord_264,2024-06-10 12:21,cust_037,add_153,item_003,1
row_763,ord_264,2024-06-10 12:21,cust_037,add_153,item_002,1
row_764,ord_265,2024-03-06 22:10,cust_024,add_096,item_006,2
row_765,ord_266,2024-04-28 09:04,cust_008,add_040,item_007,2
row_766,ord_266,2024-04-28 09:04,cust_008,add_040,item_003,1
row_767,ord_266,2024-04-28 09:04,cust_008,add_040,item_006,1
row_768,ord_266,2024-04-28 09:04,cust_008,add_040,item_008,1
row_769,ord_267,2024-09-18 03:59,cust_082,add_061,item_002,1
row_770,ord_268,2024-08-18 23:46,cust_067,add_045,item_002,1
row_771,ord_269,2024-11-27 15:25,cust_047,add_149,item_006,1
row_772,ord_269,2024-11-27 15:25,cust_047,add_149,item_003,1
row_773,ord_270,2024-06-14 00:56,cust_025,add_188,item_005,1
row_774,ord_270,2024-06-14 00:56,cust_025,add_188,item_004,1
row_775,ord_271,2024-07-11 02:28,cust_047,add_064,item_006,3
row_776,ord_271,2024-07-11 02:28,cust_047,add_064,item_002,2
row_777,ord_271,2024-07-11 02:28,cust_047,add_064,item_009,1
row_778,ord_271,2024-07-11 02:28,cust_047,add_064,item_001,1
row_779,ord_272,2024-09-30 12:11,cust_062,add_043,item_006,1
row_780,ord_272,2024-09-30 12:11,cust_062,add_043,item_003,1
row_781,ord_273,2024-01-22 18:59,cust_037,add_115,item_005,1
row_782,ord_273,2024-01-22 18:59,cust_037,add_115,item_002,1
row_783,ord_273,2024-01-22 18:59,cust_037,add_115,item_006,2
row_784,ord_273,2024-01-22 18:59,cust_037,add_115,item_003,1
row_785,ord_273,2024-01-22 18:59,cust_037,add_115,item_001,1
row_786,ord_274,2024-12-18 05:32,cust_013,add_061,item_009,1
row_787,ord_274,2024-12-18 05:32,cust_013,add_061,item_004,1
row_788,ord_274,2024-12-18 05:32,cust_013,add_061,item_005,2
row_789,ord_274,2024-12-18 05:32,cust_013,add_061,item_007,1
row_790,ord_275,2024-07-14 21:53,cust_013,add_164,item_009,1
row_791,ord_275,2024-07-14 21:53,cust_013,add_164,item_008,1
row_792,ord_276,2024-06-09 17:25,cust_013,add_146,item_005,1
row_793,ord_277,2024-05-20 18:24,cust_099,add_134,item_004,1
row_794,ord_277,2024-05-20 18:24,cust_099,add_134,item_007,2
row_795,ord_277,2024-05-20 18:24,cust_099,add_134,item_006,1
row_796,ord_278,2024-11-24 16:04,cust_010,add_055,item_001,1
row_797,ord_278,2024-11-24 16:04,cust_010,add_055,item_002,1
